Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,,,,,,,,,,,,,10,SUBWAY,,http://www.subway.com/,5745 N Martin Luther King Ave,,United States,USA,,,,,,,,,73111,(405) 604-9890,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,783,Nikkellette\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/nikkellettes-cafe-2359816?lid=2359816,2925 Lakeside Cir,,United States,USA,,,,,,,,,73120,(405) 755-3560,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,784,Luigi\'s,,http://www.yellowpages.com/oklahoma-city-ok/mip/luigis-10347684?lid=10347684,544 SE 29th St,,United States,USA,,,,,,,,,73129,(405) 604-0667,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,785,Little Caesars Pizza,,http://www.littlecaesars.com,4500 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 672-1199,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,786,McDonald\'s,,http://www.mcdonalds.com,4502 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-5000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,787,Kabob-N-Curry,,http://www.kabob-n-curry.com,4104 N Portland Ave,,United States,USA,,,,,,,,,73112,(405) 601-3454,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,788,Holley\'s BBQ,,http://www.yellowpages.com/oklahoma-city-ok/mip/holleys-bbq-2741258?lid=2741258,4100 N Portland Ave,,United States,USA,,,,,,,,,73112,(405) 943-5551,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,789,Taste of Thai,,http://www.yellowpages.com/oklahoma-city-ok/mip/taste-of-thai-15766668?lid=15766668,1801 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 732-1519,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,790,Thai Lao Rest,,http://www.yellowpages.com/oklahoma-city-ok/mip/thai-lao-rest-455973572?lid=455973572,1801 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 733-7214,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,791,San Nacho\'s Bar,,http://www.yellowpages.com/oklahoma-city-ok/mip/san-nachos-bar-9724350?lid=9724350,213 SW 25th St,,United States,USA,,,,,,,,,73109,(405) 228-0772,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,792,Akropolis Greek Restaurant,,http://www.akropolisrestaurant.com,1809 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 733-1323,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,793,Carl\'s Jr.,,http://www.carlsjr.com,4001 N Portland Ave,,United States,USA,,,,,,,,,73112,(405) 942-6013,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,794,Jakin & Boaz Restaurant Dev Co,,http://www.yellowpages.com/oklahoma-city-ok/mip/jakin-boaz-restaurant-dev-co-463562507?lid=463562507,3240 W Britton Rd,,United States,USA,,,,,,,,,73120,(405) 751-8133,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,795,Domino\'s Pizza,,http://www.dominos.com/,7114 SE 15th St,,United States,USA,,,,,,,,,73110,(405) 733-5224,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,796,Domino\'s,,http://www.dominos.com/,7114 SE 15th St,,United States,USA,,,,,,,,,73110,(405) 733-5224,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,797,Coney Island,,http://coneyisland.com,240 SW 25th St,,United States,USA,,,,,,,,,73109,(405) 232-8734,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,798,Mazzio\'s Italian Eatery,,http://www.yellowpages.com/oklahoma-city-ok/mip/mazzios-italian-eatery-468521095/coupons?lid=468521095,12112 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 799-9999,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,799,Kush Lounge,,http://www.yellowpages.com/oklahoma-city-ok/mip/kush-lounge-460244059?lid=460244059,12124 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 607-0777,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,800,McDonald\'s,,http://www.mcdonalds.com,12216 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 752-9109,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,801,Santa FE Cattle Co,,http://www.yellowpages.com/edmond-ok/mip/santa-fe-cattle-co-7657274?lid=7657274,3830 S Broadway,,United States,USA,,,,,,,,,73013,(405) 844-0909,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,802,Big Ed\'s Hamburgers,,http://www.yellowpages.com/oklahoma-city-ok/mip/big-eds-hamburgers-3279950?lid=3279950,12209 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 755-2108,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,803,La Riviera Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/la-riviera-restaurant-468124102?lid=468124102,2604 S Harvey Ave,,United States,USA,,,,,,,,,73109,(405) 232-1122,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,804,McDonald\'s,,http://www.mcdonalds.com,3722 NW 39th St,,United States,USA,,,,,,,,,73112,(405) 943-0140,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,805,Creative Adventures,,http://www.yellowpages.com/oklahoma-city-ok/mip/creative-adventures-457942847?lid=457942847,10455 N May Ave,,United States,USA,,,,,,,,,73120,(405) 751-1002,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,806,Grill On The Hill,,http://www.grillonthehillokc.com,324 SW 25th St,,United States,USA,,,,,,,,,73109,(405) 634-9866,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,807,Jimmy\'s Egg Restaurant--,,http://www.jimmysegg.com/,3741 NW 39th St,,United States,USA,,,,,,,,,73112,(405) 949-5522,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,808,The Restaurant Group,,http://www.therestaurantgroup.com,325 SE 29th St,,United States,USA,,,,,,,,,73129,(405) 488-0582,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,809,Don\'s Alley Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/dons-alley-restaurant-486374?lid=486374,4601 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-9049,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,810,15th St Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/15th-st-grill-9239239?lid=9239239,1204 E Lockheed Dr,,United States,USA,,,,,,,,,73110,(405) 736-6575,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,811,Back Yard Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/back-yard-grill-6847298?lid=6847298,4630 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-0000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,812,Ajanta,,http://www.ajantaokc.com,12215 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 752-5283,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,813,Casa Perico,,http://www.casaperico.com,12219 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 755-1506,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,814,Wingstop Restaurant,,http://www.wingstop.com/,12225 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 755-4411,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,815,Taco del Mar,,http://www.tacodelmar.com/,1908 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 455-1515,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,816,Pho My,,http://www.yellowpages.com/oklahoma-city-ok/mip/pho-my-22366743?lid=22366743,1908 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 582-2500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,817,China Moon,,http://www.yellowpages.com/oklahoma-city-ok/mip/china-moon-459467409?lid=459467409,1908 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 582-2500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,818,Wings To Go,,http://www.wingstogo.com/,1920 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 455-5500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,819,Canton Palace Chinese Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/canton-palace-chinese-restaurant-4422952?lid=4422952,4701 SE 29th,,United States,USA,,,,,,,,,73135,(405) 677-3013,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,820,"IraSales, Inc",,http://stores.ebay.com/IraSalesPizza-BarSupplies,6125 NE 138th St,,United States,USA,,,,,,,,,73013,(405) 348-7253,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,821,Golden Touch Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/golden-touch-restaurant-11040232?lid=11040232,4716 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-0090,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,822,American Kitchen,,http://www.yellowpages.com/oklahoma-city-ok/mip/american-kitchen-467236995?lid=467236995,4716 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-0090,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,823,Casa Juanito,,http://www.yellowpages.com/oklahoma-city-ok/mip/casa-juanito-7645113?lid=7645113,4718 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-1401,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,824,Long John Silver\'s,,http://www.ljsilvers.com,2101 NW 122nd St,,United States,USA,,,,,,,,,73120,(405) 302-0069,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,825,A&W All-American Food,,http://www.awrestaurants.com,2101 NW 122nd St,,United States,USA,,,,,,,,,73120,(405) 302-0069,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,826,Jersey Mike\'s Subs,,http://www.jerseymikes.com,1940 S Air Depot Blvd,,United States,USA,,,,,,,,,73110,(405) 741-2544,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,827,Sonic Drive-In,,http://www.sonicdrivein.com/,2109 NW 122nd St,,United States,USA,,,,,,,,,73120,(405) 751-9100,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,828,Neff\'s Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/neffs-restaurant-6965874?lid=6965874,4727 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 602-2924,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,829,Akropolis Greek Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/akropolis-greek-restaurant-15184548?lid=15184548,4734 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 670-3040,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,830,Urban Bistro,,http://www.yellowpages.com/oklahoma-city-ok/mip/urban-bistro-24195193?lid=24195193,3817 NW Expressway,,United States,USA,,,,,,,,,73112,(405) 778-8288,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,831,Tana Thai Bistro,,http://www.yellowpages.com/oklahoma-city-ok/mip/tana-thai-bistro-1573288?lid=1573288,10700 N May Ave,,United States,USA,,,,,,,,,73120,(405) 242-2075,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,832,Papa John\'s Pizza,,http://www.papajohns.com,4745 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 619-9500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,833,Tomyum Thai Kitchen,,http://www.yellowpages.com/oklahoma-city-ok/mip/tomyum-thai-kitchen-455921951?lid=455921951,4745 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 670-7058,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,834,Madison\'s Kitchen,,http://www.yellowpages.com/oklahoma-city-ok/mip/madisons-kitchen-6261928?lid=6261928,4747 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 670-5552,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,835,KFC,,http://www.kfc.com,12330 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 302-0488,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,836,Papa Dio\'s Italian Pantry,,http://papadiosokc.com,10712 N May Ave,,United States,USA,,,,,,,,,73120,(405) 755-2255,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,837,Outback Steakhouse,,http://www.outbacksteakhouse.com,3600 S Broadway,,United States,USA,,,,,,,,,73013,(405) 359-7432,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,838,Chili\'s Grill & Bar,,http://www.chilis.com,3580 S Broadway,,United States,USA,,,,,,,,,73013,(405) 330-4583,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,839,Little Caesars Pizza,,http://www.littlecaesars.com,10721 N May Ave,,United States,USA,,,,,,,,,73120,(405) 753-9646,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,840,China River,,http://www.yellowpages.com/oklahoma-city-ok/mip/china-river-22849809?lid=22849809,10721 N May Ave,,United States,USA,,,,,,,,,73120,(405) 751-6888,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,841,Taco Mayo,,http://www.tacomayo.com,4762 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 605-2685,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,842,Sonic Drive-In,,http://www.sonicdrivein.com/,120 SE 29th St,,United States,USA,,,,,,,,,73129,(405) 635-8501,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,843,Mc Laren\'s Pantry,,http://www.yellowpages.com/edmond-ok/mip/mc-larens-pantry-2032931?lid=2032931,3414 S Boulevard,,United States,USA,,,,,,,,,73013,(405) 348-2336,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,844,Pizza Hut,,http://www.pizzahut.com,3408 S Boulevard,,United States,USA,,,,,,,,,73013,(405) 341-7223,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,845,City Bites Subs,,http://www.citybitesinc.com,3410 S Boulevard,,United States,USA,,,,,,,,,73013,(405) 340-0979,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,846,City Bites Subs,,http://citybitesinc.com,3601 S Broadway,,United States,USA,,,,,,,,,73013,(405) 286-4200,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,847,Arby\'s,,http://www.arbys.com,4801 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 672-1727,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,848,Popeyes Louisiana Kitchen,,http://www.popeyes.com,12401 N Pennsylvania Ave,,United States,USA,,,,,,,,,73120,(405) 751-8413,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,849,Korean House,,http://www.yellowpages.com/oklahoma-city-ok/mip/korean-house-11910361?lid=11910361,4813 SE 29th St,,United States,USA,,,,,,,,,73115,(405) 677-3215,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,850,Applebee\'s,,http://www.applebees.com,3521 S Broadway,,United States,USA,,,,,,,,,73013,(405) 478-1716,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,851,McDonald\'s,,http://www.mcdonalds.com,10809 N May Ave,,United States,USA,,,,,,,,,73120,(405) 755-0442,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,852,Dot Wo Restaurant,,http://dot-wo.com,3101 N Portland Ave,,United States,USA,,,,,,,,,73112,(405) 942-1376,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,853,Sonic Drive-In,,http://www.sonicdrivein.com/,815 W Memorial Rd,,United States,USA,,,,,,,,,73114,(405) 751-1100,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
